"Station","Date.UTC.","Amount.mm.","Period.Hrs.","Freq","UTC_date"
"Auckland, North Shore Albany Ews","20170411:0600",0,1,"H",2017-04-11 06:00:00
"Auckland, North Shore Albany Ews","20170412:0600",0.3,1,"H",2017-04-12 06:00:00
"Auckland, North Shore Albany Ews","20170413:0600",0.1,1,"H",2017-04-13 06:00:00
"Auckland, North Shore Albany Ews","20170414:0600",0,1,"H",2017-04-14 06:00:00
"Auckland, North Shore Albany Ews","20170415:0600",0,1,"H",2017-04-15 06:00:00
"Auckland, North Shore Albany Ews","20170416:0600",0,1,"H",2017-04-16 06:00:00
"Auckland, North Shore Albany Ews","20170417:0600",0,1,"H",2017-04-17 06:00:00
"Auckland, North Shore Albany Ews","20170418:0600",0,1,"H",2017-04-18 06:00:00
"Auckland, North Shore Albany Ews","20170419:0600",0,1,"H",2017-04-19 06:00:00
"Auckland, North Shore Albany Ews","20170420:0600",0,1,"H",2017-04-20 06:00:00
"Auckland, North Shore Albany Ews","20170421:0600",0,1,"H",2017-04-21 06:00:00
"Auckland, North Shore Albany Ews","20170422:0600",0,1,"H",2017-04-22 06:00:00
"Auckland, North Shore Albany Ews","20170423:0600",0,1,"H",2017-04-23 06:00:00
"Auckland, North Shore Albany Ews","20170424:0600",0,1,"H",2017-04-24 06:00:00
"Auckland, North Shore Albany Ews","20170425:0600",0,1,"H",2017-04-25 06:00:00
"Auckland, North Shore Albany Ews","20170426:0600",0,1,"H",2017-04-26 06:00:00
"Auckland, North Shore Albany Ews","20170427:0600",0,1,"H",2017-04-27 06:00:00
"Auckland, North Shore Albany Ews","20170428:0600",0,1,"H",2017-04-28 06:00:00
"Auckland, North Shore Albany Ews","20170429:0600",0.3,1,"H",2017-04-29 06:00:00
"Auckland, North Shore Albany Ews","20170430:0600",0,1,"H",2017-04-30 06:00:00
"Auckland, North Shore Albany Ews","20170501:0600",0,1,"H",2017-05-01 06:00:00
"Auckland, North Shore Albany Ews","20170502:0600",0,1,"H",2017-05-02 06:00:00
"Auckland, North Shore Albany Ews","20170503:0600",0.6,1,"H",2017-05-03 06:00:00
"Auckland, North Shore Albany Ews","20170504:0600",0,1,"H",2017-05-04 06:00:00
"Auckland, North Shore Albany Ews","20170505:0600",0,1,"H",2017-05-05 06:00:00
"Auckland, North Shore Albany Ews","20170506:0600",0,1,"H",2017-05-06 06:00:00
"Auckland, North Shore Albany Ews","20170507:0600",0,1,"H",2017-05-07 06:00:00
"Auckland, North Shore Albany Ews","20170508:0600",0,1,"H",2017-05-08 06:00:00
"Auckland, North Shore Albany Ews","20170509:0600",0,1,"H",2017-05-09 06:00:00
"Auckland, North Shore Albany Ews","20170510:0600",0,1,"H",2017-05-10 06:00:00
"Auckland, North Shore Albany Ews","20170511:0600",0.3,1,"H",2017-05-11 06:00:00
"Auckland, North Shore Albany Ews","20170512:0600",0,1,"H",2017-05-12 06:00:00
"Auckland, North Shore Albany Ews","20170513:0600",0,1,"H",2017-05-13 06:00:00
"Auckland, North Shore Albany Ews","20170514:0600",0,1,"H",2017-05-14 06:00:00
"Auckland, North Shore Albany Ews","20170515:0600",0,1,"H",2017-05-15 06:00:00
"Auckland, North Shore Albany Ews","20170516:0600",0,1,"H",2017-05-16 06:00:00
"Auckland, North Shore Albany Ews","20170517:0600",0.2,1,"H",2017-05-17 06:00:00
"Auckland, North Shore Albany Ews","20170518:0600",0,1,"H",2017-05-18 06:00:00
"Auckland, North Shore Albany Ews","20170519:0600",0,1,"H",2017-05-19 06:00:00
"Auckland, North Shore Albany Ews","20170520:0600",0,1,"H",2017-05-20 06:00:00
"Auckland, North Shore Albany Ews","20170521:0600",0,1,"H",2017-05-21 06:00:00
"Auckland, North Shore Albany Ews","20170522:0600",0,1,"H",2017-05-22 06:00:00
"Auckland, North Shore Albany Ews","20170523:0600",0,1,"H",2017-05-23 06:00:00
"Auckland, North Shore Albany Ews","20170524:0600",0.6,1,"H",2017-05-24 06:00:00
"Auckland, North Shore Albany Ews","20170525:0600",0,1,"H",2017-05-25 06:00:00
"Auckland, North Shore Albany Ews","20170526:0600",0,1,"H",2017-05-26 06:00:00
"Auckland, North Shore Albany Ews","20170527:0600",0,1,"H",2017-05-27 06:00:00
"Auckland, North Shore Albany Ews","20170528:0600",0,1,"H",2017-05-28 06:00:00
"Auckland, North Shore Albany Ews","20170529:0600",0,1,"H",2017-05-29 06:00:00
"Auckland, North Shore Albany Ews","20170530:0600",0,1,"H",2017-05-30 06:00:00
"Auckland, North Shore Albany Ews","20170531:0600",0,1,"H",2017-05-31 06:00:00
"Auckland, North Shore Albany Ews","20170601:0600",0,1,"H",2017-06-01 06:00:00
"Auckland, North Shore Albany Ews","20170602:0600",0.9,1,"H",2017-06-02 06:00:00
"Auckland, North Shore Albany Ews","20170603:0600",0,1,"H",2017-06-03 06:00:00
"Auckland, North Shore Albany Ews","20170604:0600",0,1,"H",2017-06-04 06:00:00
"Auckland, North Shore Albany Ews","20170605:0600",0,1,"H",2017-06-05 06:00:00
"Auckland, North Shore Albany Ews","20170606:0600",0,1,"H",2017-06-06 06:00:00
"Auckland, North Shore Albany Ews","20170607:0600",0,1,"H",2017-06-07 06:00:00
"Auckland, North Shore Albany Ews","20170608:0600",0,1,"H",2017-06-08 06:00:00
"Auckland, North Shore Albany Ews","20170609:0600",0,1,"H",2017-06-09 06:00:00
"Auckland, North Shore Albany Ews","20170610:0600",0,1,"H",2017-06-10 06:00:00
"Auckland, North Shore Albany Ews","20170611:0600",0,1,"H",2017-06-11 06:00:00
"Auckland, North Shore Albany Ews","20170612:0600",0,1,"H",2017-06-12 06:00:00
"Auckland, North Shore Albany Ews","20170613:0600",0,1,"H",2017-06-13 06:00:00
"Auckland, North Shore Albany Ews","20170614:0600",0,1,"H",2017-06-14 06:00:00
"Auckland, North Shore Albany Ews","20170615:0600",0,1,"H",2017-06-15 06:00:00
"Auckland, North Shore Albany Ews","20170616:0600",0,1,"H",2017-06-16 06:00:00
"Auckland, North Shore Albany Ews","20170617:0600",0,1,"H",2017-06-17 06:00:00
"Auckland, North Shore Albany Ews","20170618:0600",0,1,"H",2017-06-18 06:00:00
"Auckland, North Shore Albany Ews","20170619:0600",0,1,"H",2017-06-19 06:00:00
"Auckland, North Shore Albany Ews","20170620:0600",0,1,"H",2017-06-20 06:00:00
"Auckland, North Shore Albany Ews","20170621:0600",0,1,"H",2017-06-21 06:00:00
"Auckland, North Shore Albany Ews","20170622:0600",0,1,"H",2017-06-22 06:00:00
"Auckland, North Shore Albany Ews","20170623:0600",0,1,"H",2017-06-23 06:00:00
"Auckland, North Shore Albany Ews","20170624:0600",0,1,"H",2017-06-24 06:00:00
"Auckland, North Shore Albany Ews","20170625:0600",0,1,"H",2017-06-25 06:00:00
"Auckland, North Shore Albany Ews","20170626:0600",0,1,"H",2017-06-26 06:00:00
"Auckland, North Shore Albany Ews","20170627:0600",0,1,"H",2017-06-27 06:00:00
"Auckland, North Shore Albany Ews","20170628:0600",0,1,"H",2017-06-28 06:00:00
"Auckland, North Shore Albany Ews","20170629:0600",0,1,"H",2017-06-29 06:00:00
"Auckland, North Shore Albany Ews","20170630:0600",0,1,"H",2017-06-30 06:00:00
"Auckland, North Shore Albany Ews","20170701:0600",0.3,1,"H",2017-07-01 06:00:00
"Auckland, North Shore Albany Ews","20170702:0600",2.6,1,"H",2017-07-02 06:00:00
"Auckland, North Shore Albany Ews","20170703:0600",0,1,"H",2017-07-03 06:00:00
"Auckland, North Shore Albany Ews","20170704:0600",0,1,"H",2017-07-04 06:00:00
"Auckland, North Shore Albany Ews","20170705:0600",0,1,"H",2017-07-05 06:00:00
"Auckland, North Shore Albany Ews","20170706:0600",2.8,1,"H",2017-07-06 06:00:00
"Auckland, North Shore Albany Ews","20170707:0600",0,1,"H",2017-07-07 06:00:00
"Auckland, North Shore Albany Ews","20170708:0600",0.2,1,"H",2017-07-08 06:00:00
"Auckland, North Shore Albany Ews","20170709:0600",0,1,"H",2017-07-09 06:00:00
"Auckland, North Shore Albany Ews","20170710:0600",0,1,"H",2017-07-10 06:00:00
"Auckland, North Shore Albany Ews","20170711:0600",0,1,"H",2017-07-11 06:00:00
"Auckland, North Shore Albany Ews","20170712:0600",0,1,"H",2017-07-12 06:00:00
"Auckland, North Shore Albany Ews","20170713:0600",0.6,1,"H",2017-07-13 06:00:00
"Auckland, North Shore Albany Ews","20170714:0600",0,1,"H",2017-07-14 06:00:00
"Auckland, North Shore Albany Ews","20170715:0600",0,1,"H",2017-07-15 06:00:00
"Auckland, North Shore Albany Ews","20170716:0600",0,1,"H",2017-07-16 06:00:00
"Auckland, North Shore Albany Ews","20170717:0600",0,1,"H",2017-07-17 06:00:00
"Auckland, North Shore Albany Ews","20170718:0600",0,1,"H",2017-07-18 06:00:00
"Auckland, North Shore Albany Ews","20170719:0600",0,1,"H",2017-07-19 06:00:00
"Auckland, North Shore Albany Ews","20170720:0600",2.3,1,"H",2017-07-20 06:00:00
"Auckland, North Shore Albany Ews","20170721:0600",0.3,1,"H",2017-07-21 06:00:00
"Auckland, North Shore Albany Ews","20170722:0600",0.4,1,"H",2017-07-22 06:00:00
"Auckland, North Shore Albany Ews","20170723:0600",0,1,"H",2017-07-23 06:00:00
"Auckland, North Shore Albany Ews","20170724:0600",0,1,"H",2017-07-24 06:00:00
"Auckland, North Shore Albany Ews","20170725:0600",0,1,"H",2017-07-25 06:00:00
"Auckland, North Shore Albany Ews","20170726:0600",0,1,"H",2017-07-26 06:00:00
"Auckland, North Shore Albany Ews","20170727:0600",0,1,"H",2017-07-27 06:00:00
"Auckland, North Shore Albany Ews","20170728:0600",0,1,"H",2017-07-28 06:00:00
"Auckland, North Shore Albany Ews","20170729:0600",0,1,"H",2017-07-29 06:00:00
"Auckland, North Shore Albany Ews","20170730:0600",0,1,"H",2017-07-30 06:00:00
"Auckland, North Shore Albany Ews","20170731:0600",0,1,"H",2017-07-31 06:00:00
"Auckland, North Shore Albany Ews","20170801:0600",0,1,"H",2017-08-01 06:00:00
"Auckland, North Shore Albany Ews","20170802:0600",0,1,"H",2017-08-02 06:00:00
"Auckland, North Shore Albany Ews","20170803:0600",0,1,"H",2017-08-03 06:00:00
"Auckland, North Shore Albany Ews","20170804:0600",0,1,"H",2017-08-04 06:00:00
"Auckland, North Shore Albany Ews","20170805:0600",0,1,"H",2017-08-05 06:00:00
"Auckland, North Shore Albany Ews","20170806:0600",0.2,1,"H",2017-08-06 06:00:00
"Auckland, North Shore Albany Ews","20170807:0600",0,1,"H",2017-08-07 06:00:00
"Auckland, North Shore Albany Ews","20170808:0600",0.4,1,"H",2017-08-08 06:00:00
"Auckland, North Shore Albany Ews","20170809:0600",0,1,"H",2017-08-09 06:00:00
"Auckland, North Shore Albany Ews","20170810:0600",0,1,"H",2017-08-10 06:00:00
"Auckland, North Shore Albany Ews","20170811:0600",0,1,"H",2017-08-11 06:00:00
"Auckland, North Shore Albany Ews","20170812:0600",0,1,"H",2017-08-12 06:00:00
"Auckland, North Shore Albany Ews","20170813:0600",0,1,"H",2017-08-13 06:00:00
"Auckland, North Shore Albany Ews","20170814:0600",0,1,"H",2017-08-14 06:00:00
"Auckland, North Shore Albany Ews","20170815:0600",0,1,"H",2017-08-15 06:00:00
"Auckland, North Shore Albany Ews","20170816:0600",0,1,"H",2017-08-16 06:00:00
"Auckland, North Shore Albany Ews","20170817:0600",0,1,"H",2017-08-17 06:00:00
"Auckland, North Shore Albany Ews","20170818:0600",0,1,"H",2017-08-18 06:00:00
"Auckland, North Shore Albany Ews","20170819:0600",0,1,"H",2017-08-19 06:00:00
"Auckland, North Shore Albany Ews","20170820:0600",0,1,"H",2017-08-20 06:00:00
"Auckland, North Shore Albany Ews","20170821:0600",0,1,"H",2017-08-21 06:00:00
"Auckland, North Shore Albany Ews","20170822:0600",0,1,"H",2017-08-22 06:00:00
"Auckland, North Shore Albany Ews","20170823:0600",0,1,"H",2017-08-23 06:00:00
"Auckland, North Shore Albany Ews","20170824:0600",0,1,"H",2017-08-24 06:00:00
"Auckland, North Shore Albany Ews","20170825:0600",0,1,"H",2017-08-25 06:00:00
"Auckland, North Shore Albany Ews","20170826:0600",0,1,"H",2017-08-26 06:00:00
"Auckland, North Shore Albany Ews","20170827:0600",0.2,1,"H",2017-08-27 06:00:00
"Auckland, North Shore Albany Ews","20170828:0600",0,1,"H",2017-08-28 06:00:00
"Auckland, North Shore Albany Ews","20170829:0600",0,1,"H",2017-08-29 06:00:00
"Auckland, North Shore Albany Ews","20170830:0600",0,1,"H",2017-08-30 06:00:00
"Auckland, North Shore Albany Ews","20170831:0600",0,1,"H",2017-08-31 06:00:00
"Auckland, North Shore Albany Ews","20170901:0600",0,1,"H",2017-09-01 06:00:00
"Auckland, North Shore Albany Ews","20170902:0600",0,1,"H",2017-09-02 06:00:00
"Auckland, North Shore Albany Ews","20170903:0600",0,1,"H",2017-09-03 06:00:00
"Auckland, North Shore Albany Ews","20170904:0600",0,1,"H",2017-09-04 06:00:00
"Auckland, North Shore Albany Ews","20170905:0600",0,1,"H",2017-09-05 06:00:00
"Auckland, North Shore Albany Ews","20170906:0600",0,1,"H",2017-09-06 06:00:00
"Auckland, North Shore Albany Ews","20170907:0600",0,1,"H",2017-09-07 06:00:00
"Auckland, North Shore Albany Ews","20170908:0600",0,1,"H",2017-09-08 06:00:00
"Auckland, North Shore Albany Ews","20170909:0600",5.8,1,"H",2017-09-09 06:00:00
"Auckland, North Shore Albany Ews","20170910:0600",0.3,1,"H",2017-09-10 06:00:00
"Auckland, North Shore Albany Ews","20170911:0600",0,1,"H",2017-09-11 06:00:00
"Auckland, North Shore Albany Ews","20170912:0600",0,1,"H",2017-09-12 06:00:00
"Auckland, North Shore Albany Ews","20170913:0600",0,1,"H",2017-09-13 06:00:00
"Auckland, North Shore Albany Ews","20170914:0600",0,1,"H",2017-09-14 06:00:00
"Auckland, North Shore Albany Ews","20170915:0600",0,1,"H",2017-09-15 06:00:00
"Auckland, North Shore Albany Ews","20170916:0600",0,1,"H",2017-09-16 06:00:00
"Auckland, North Shore Albany Ews","20170917:0600",0,1,"H",2017-09-17 06:00:00
"Auckland, North Shore Albany Ews","20170918:0600",0.2,1,"H",2017-09-18 06:00:00
"Auckland, North Shore Albany Ews","20170919:0600",0,1,"H",2017-09-19 06:00:00
"Auckland, North Shore Albany Ews","20170920:0600",0,1,"H",2017-09-20 06:00:00
"Auckland, North Shore Albany Ews","20170921:0600",0,1,"H",2017-09-21 06:00:00
"Auckland, North Shore Albany Ews","20170922:0600",0,1,"H",2017-09-22 06:00:00
"Auckland, North Shore Albany Ews","20170923:0600",0,1,"H",2017-09-23 06:00:00
"Auckland, North Shore Albany Ews","20170924:0600",0,1,"H",2017-09-24 06:00:00
"Auckland, North Shore Albany Ews","20170925:0600",0,1,"H",2017-09-25 06:00:00
"Auckland, North Shore Albany Ews","20170926:0600",0,1,"H",2017-09-26 06:00:00
"Auckland, North Shore Albany Ews","20170927:0600",0,1,"H",2017-09-27 06:00:00
"Auckland, North Shore Albany Ews","20170928:0600",0,1,"H",2017-09-28 06:00:00
"Auckland, North Shore Albany Ews","20170929:0600",0,1,"H",2017-09-29 06:00:00
"Auckland, North Shore Albany Ews","20170930:0600",0,1,"H",2017-09-30 06:00:00
"Auckland, North Shore Albany Ews","20171001:0600",0.5,1,"H",2017-10-01 06:00:00
"Auckland, North Shore Albany Ews","20171002:0600",0.5,1,"H",2017-10-02 06:00:00
"Auckland, North Shore Albany Ews","20171003:0600",0,1,"H",2017-10-03 06:00:00
"Auckland, North Shore Albany Ews","20171004:0600",0,1,"H",2017-10-04 06:00:00
"Auckland, North Shore Albany Ews","20171005:0600",0,1,"H",2017-10-05 06:00:00
"Auckland, North Shore Albany Ews","20171006:0600",0,1,"H",2017-10-06 06:00:00
"Auckland, North Shore Albany Ews","20171007:0600",0,1,"H",2017-10-07 06:00:00
"Auckland, North Shore Albany Ews","20171008:0600",0,1,"H",2017-10-08 06:00:00
"Auckland, North Shore Albany Ews","20171009:0600",0,1,"H",2017-10-09 06:00:00
"Auckland, North Shore Albany Ews","20171010:0600",0,1,"H",2017-10-10 06:00:00
"Auckland, North Shore Albany Ews","20171011:0600",0,1,"H",2017-10-11 06:00:00
"Auckland, North Shore Albany Ews","20171012:0600",0,1,"H",2017-10-12 06:00:00
"Auckland, North Shore Albany Ews","20171013:0600",0,1,"H",2017-10-13 06:00:00
"Auckland, North Shore Albany Ews","20171014:0600",0,1,"H",2017-10-14 06:00:00
"Auckland, North Shore Albany Ews","20171015:0600",0,1,"H",2017-10-15 06:00:00
"Auckland, North Shore Albany Ews","20171016:0600",0,1,"H",2017-10-16 06:00:00
"Auckland, North Shore Albany Ews","20171017:0600",0,1,"H",2017-10-17 06:00:00
"Auckland, North Shore Albany Ews","20171018:0600",0,1,"H",2017-10-18 06:00:00
"Auckland, North Shore Albany Ews","20171019:0600",0,1,"H",2017-10-19 06:00:00
"Auckland, North Shore Albany Ews","20171020:0600",0,1,"H",2017-10-20 06:00:00
"Auckland, North Shore Albany Ews","20171021:0600",0,1,"H",2017-10-21 06:00:00
"Auckland, North Shore Albany Ews","20171022:0600",0,1,"H",2017-10-22 06:00:00
"Auckland, North Shore Albany Ews","20171023:0600",0,1,"H",2017-10-23 06:00:00
"Auckland, North Shore Albany Ews","20171024:0600",0,1,"H",2017-10-24 06:00:00
"Auckland, North Shore Albany Ews","20171025:0600",0,1,"H",2017-10-25 06:00:00
"Auckland, North Shore Albany Ews","20171026:0600",0,1,"H",2017-10-26 06:00:00
"Auckland, North Shore Albany Ews","20171027:0600",0,1,"H",2017-10-27 06:00:00
"Auckland, North Shore Albany Ews","20171028:0600",0,1,"H",2017-10-28 06:00:00
"Auckland, North Shore Albany Ews","20171029:0600",0,1,"H",2017-10-29 06:00:00
"Auckland, North Shore Albany Ews","20171030:0600",0,1,"H",2017-10-30 06:00:00
"Auckland, North Shore Albany Ews","20171031:0600",0,1,"H",2017-10-31 06:00:00
"Auckland, North Shore Albany Ews","20171101:0600",0,1,"H",2017-11-01 06:00:00
"Auckland, North Shore Albany Ews","20171102:0600",0,1,"H",2017-11-02 06:00:00
"Auckland, North Shore Albany Ews","20171103:0600",0,1,"H",2017-11-03 06:00:00
"Auckland, North Shore Albany Ews","20171104:0600",0,1,"H",2017-11-04 06:00:00
"Auckland, North Shore Albany Ews","20171105:0600",0,1,"H",2017-11-05 06:00:00
"Auckland, North Shore Albany Ews","20171106:0600",0,1,"H",2017-11-06 06:00:00
"Auckland, North Shore Albany Ews","20171107:0600",0,1,"H",2017-11-07 06:00:00
"Auckland, North Shore Albany Ews","20171108:0600",0,1,"H",2017-11-08 06:00:00
"Auckland, North Shore Albany Ews","20171109:0600",0,1,"H",2017-11-09 06:00:00
"Auckland, North Shore Albany Ews","20171110:0600",0,1,"H",2017-11-10 06:00:00
"Auckland, North Shore Albany Ews","20171111:0600",0,1,"H",2017-11-11 06:00:00
"Auckland, North Shore Albany Ews","20171112:0600",0,1,"H",2017-11-12 06:00:00
"Auckland, North Shore Albany Ews","20171113:0600",0,1,"H",2017-11-13 06:00:00
"Auckland, North Shore Albany Ews","20171114:0600",0,1,"H",2017-11-14 06:00:00
"Auckland, North Shore Albany Ews","20171115:0600",0,1,"H",2017-11-15 06:00:00
"Auckland, North Shore Albany Ews","20171116:0600",0,1,"H",2017-11-16 06:00:00
"Auckland, North Shore Albany Ews","20171117:0600",0,1,"H",2017-11-17 06:00:00
"Auckland, North Shore Albany Ews","20171118:0600",1,1,"H",2017-11-18 06:00:00
"Auckland, North Shore Albany Ews","20171119:0600",0,1,"H",2017-11-19 06:00:00
"Auckland, North Shore Albany Ews","20171120:0600",0,1,"H",2017-11-20 06:00:00
"Auckland, North Shore Albany Ews","20171121:0600",0,1,"H",2017-11-21 06:00:00
"Auckland, North Shore Albany Ews","20171122:0600",0,1,"H",2017-11-22 06:00:00
"Auckland, North Shore Albany Ews","20171123:0600",0,1,"H",2017-11-23 06:00:00
"Auckland, North Shore Albany Ews","20171124:0600",0,1,"H",2017-11-24 06:00:00
"Auckland, North Shore Albany Ews","20171125:0600",0,1,"H",2017-11-25 06:00:00
"Auckland, North Shore Albany Ews","20171126:0600",0,1,"H",2017-11-26 06:00:00
"Auckland, North Shore Albany Ews","20171127:0600",0,1,"H",2017-11-27 06:00:00
"Auckland, North Shore Albany Ews","20171128:0600",0,1,"H",2017-11-28 06:00:00
"Auckland, North Shore Albany Ews","20171129:0600",0,1,"H",2017-11-29 06:00:00
"Auckland, North Shore Albany Ews","20171130:0600",0,1,"H",2017-11-30 06:00:00
"Auckland, North Shore Albany Ews","20171201:0600",0,1,"H",2017-12-01 06:00:00
"Auckland, North Shore Albany Ews","20171202:0600",0,1,"H",2017-12-02 06:00:00
"Auckland, North Shore Albany Ews","20171203:0600",0,1,"H",2017-12-03 06:00:00
"Auckland, North Shore Albany Ews","20171204:0600",0,1,"H",2017-12-04 06:00:00
"Auckland, North Shore Albany Ews","20171205:0600",0,1,"H",2017-12-05 06:00:00
"Auckland, North Shore Albany Ews","20171206:0600",0,1,"H",2017-12-06 06:00:00
"Auckland, North Shore Albany Ews","20171207:0600",0,1,"H",2017-12-07 06:00:00
"Auckland, North Shore Albany Ews","20171208:0600",0,1,"H",2017-12-08 06:00:00
"Auckland, North Shore Albany Ews","20171209:0600",0,1,"H",2017-12-09 06:00:00
"Auckland, North Shore Albany Ews","20171210:0600",0.8,1,"H",2017-12-10 06:00:00
"Auckland, North Shore Albany Ews","20171211:0600",0,1,"H",2017-12-11 06:00:00
"Auckland, North Shore Albany Ews","20171212:0600",0,1,"H",2017-12-12 06:00:00
"Auckland, North Shore Albany Ews","20171213:0600",0,1,"H",2017-12-13 06:00:00
"Auckland, North Shore Albany Ews","20171214:0600",0,1,"H",2017-12-14 06:00:00
"Auckland, North Shore Albany Ews","20171215:0600",0,1,"H",2017-12-15 06:00:00
"Auckland, North Shore Albany Ews","20171216:0600",0,1,"H",2017-12-16 06:00:00
"Auckland, North Shore Albany Ews","20171217:0600",0,1,"H",2017-12-17 06:00:00
"Auckland, North Shore Albany Ews","20171218:0600",0,1,"H",2017-12-18 06:00:00
"Auckland, North Shore Albany Ews","20171219:0600",0,1,"H",2017-12-19 06:00:00
"Auckland, North Shore Albany Ews","20171220:0600",0,1,"H",2017-12-20 06:00:00
"Auckland, North Shore Albany Ews","20171221:0600",0,1,"H",2017-12-21 06:00:00
"Auckland, North Shore Albany Ews","20171222:0600",0,1,"H",2017-12-22 06:00:00
"Auckland, North Shore Albany Ews","20171223:0600",0,1,"H",2017-12-23 06:00:00
"Auckland, North Shore Albany Ews","20171224:0600",0,1,"H",2017-12-24 06:00:00
"Auckland, North Shore Albany Ews","20171225:0600",0,1,"H",2017-12-25 06:00:00
"Auckland, North Shore Albany Ews","20171226:0600",0,1,"H",2017-12-26 06:00:00
"Auckland, North Shore Albany Ews","20171227:0600",0,1,"H",2017-12-27 06:00:00
"Auckland, North Shore Albany Ews","20171228:0600",0,1,"H",2017-12-28 06:00:00
"Auckland, North Shore Albany Ews","20171229:0600",0,1,"H",2017-12-29 06:00:00
"Auckland, North Shore Albany Ews","20171230:0600",0,1,"H",2017-12-30 06:00:00
"Auckland, North Shore Albany Ews","20171231:0600",0,1,"H",2017-12-31 06:00:00
"Auckland, North Shore Albany Ews","20180101:0600",1.8,1,"H",2018-01-01 06:00:00
"Auckland, North Shore Albany Ews","20180102:0600",0,1,"H",2018-01-02 06:00:00
"Auckland, North Shore Albany Ews","20180103:0600",0.4,1,"H",2018-01-03 06:00:00
"Auckland, North Shore Albany Ews","20180104:0600",3.6,1,"H",2018-01-04 06:00:00
"Auckland, North Shore Albany Ews","20180105:0600",1.1,1,"H",2018-01-05 06:00:00
"Auckland, North Shore Albany Ews","20180106:0600",0,1,"H",2018-01-06 06:00:00
"Auckland, North Shore Albany Ews","20180107:0600",0,1,"H",2018-01-07 06:00:00
"Auckland, North Shore Albany Ews","20180108:0600",0,1,"H",2018-01-08 06:00:00
"Auckland, North Shore Albany Ews","20180109:0600",0,1,"H",2018-01-09 06:00:00
"Auckland, North Shore Albany Ews","20180110:0600",0,1,"H",2018-01-10 06:00:00
"Auckland, North Shore Albany Ews","20180111:0600",0,1,"H",2018-01-11 06:00:00
"Auckland, North Shore Albany Ews","20180112:0600",0,1,"H",2018-01-12 06:00:00
"Auckland, North Shore Albany Ews","20180113:0600",0,1,"H",2018-01-13 06:00:00
"Auckland, North Shore Albany Ews","20180114:0600",0,1,"H",2018-01-14 06:00:00
"Auckland, North Shore Albany Ews","20180115:0600",0,1,"H",2018-01-15 06:00:00
"Auckland, North Shore Albany Ews","20180116:0600",0,1,"H",2018-01-16 06:00:00
"Auckland, North Shore Albany Ews","20180117:0600",0.2,1,"H",2018-01-17 06:00:00
"Auckland, North Shore Albany Ews","20180118:0600",0.4,1,"H",2018-01-18 06:00:00
"Auckland, North Shore Albany Ews","20180119:0600",0,1,"H",2018-01-19 06:00:00
"Auckland, North Shore Albany Ews","20180120:0600",0,1,"H",2018-01-20 06:00:00
"Auckland, North Shore Albany Ews","20180121:0600",0,1,"H",2018-01-21 06:00:00
"Auckland, North Shore Albany Ews","20180122:0600",0.1,1,"H",2018-01-22 06:00:00
"Auckland, North Shore Albany Ews","20180123:0600",0,1,"H",2018-01-23 06:00:00
"Auckland, North Shore Albany Ews","20180124:0600",0,1,"H",2018-01-24 06:00:00
"Auckland, North Shore Albany Ews","20180125:0600",0,1,"H",2018-01-25 06:00:00
"Auckland, North Shore Albany Ews","20180126:0600",0,1,"H",2018-01-26 06:00:00
"Auckland, North Shore Albany Ews","20180127:0600",0,1,"H",2018-01-27 06:00:00
"Auckland, North Shore Albany Ews","20180128:0600",0,1,"H",2018-01-28 06:00:00
"Auckland, North Shore Albany Ews","20180129:0600",0,1,"H",2018-01-29 06:00:00
"Auckland, North Shore Albany Ews","20180130:0600",0,1,"H",2018-01-30 06:00:00
"Auckland, North Shore Albany Ews","20180131:0600",0,1,"H",2018-01-31 06:00:00
"Auckland, North Shore Albany Ews","20180201:0600",0.1,1,"H",2018-02-01 06:00:00
"Auckland, North Shore Albany Ews","20180202:0600",0,1,"H",2018-02-02 06:00:00
"Auckland, North Shore Albany Ews","20180203:0600",1.7,1,"H",2018-02-03 06:00:00
"Auckland, North Shore Albany Ews","20180204:0600",0,1,"H",2018-02-04 06:00:00
"Auckland, North Shore Albany Ews","20180205:0600",0,1,"H",2018-02-05 06:00:00
"Auckland, North Shore Albany Ews","20180206:0600",0,1,"H",2018-02-06 06:00:00
"Auckland, North Shore Albany Ews","20180207:0600",0,1,"H",2018-02-07 06:00:00
"Auckland, North Shore Albany Ews","20180208:0600",0,1,"H",2018-02-08 06:00:00
"Auckland, North Shore Albany Ews","20180209:0600",0,1,"H",2018-02-09 06:00:00
"Auckland, North Shore Albany Ews","20180210:0600",0,1,"H",2018-02-10 06:00:00
"Auckland, North Shore Albany Ews","20180211:0600",2.3,1,"H",2018-02-11 06:00:00
"Auckland, North Shore Albany Ews","20180212:0600",0,1,"H",2018-02-12 06:00:00
"Auckland, North Shore Albany Ews","20180213:0600",0,1,"H",2018-02-13 06:00:00
"Auckland, North Shore Albany Ews","20180214:0600",0,1,"H",2018-02-14 06:00:00
"Auckland, North Shore Albany Ews","20180215:0600",0,1,"H",2018-02-15 06:00:00
"Auckland, North Shore Albany Ews","20180216:0600",0,1,"H",2018-02-16 06:00:00
"Auckland, North Shore Albany Ews","20180217:0600",0,1,"H",2018-02-17 06:00:00
"Auckland, North Shore Albany Ews","20180218:0600",0,1,"H",2018-02-18 06:00:00
"Auckland, North Shore Albany Ews","20180219:0600",0,1,"H",2018-02-19 06:00:00
